Time,EducationEstablishment,Unit,Measurement,Value,Comparator,Attainment Distribution
2016,8519137,Tariff Points,Average Total Tariff Score,1733,Virtual Comparator,Highest 20%
2016,8519234,Tariff Points,Average Total Tariff Score,122,Real Establishment,Lowest 20%
2016,8519234,Tariff Points,Average Total Tariff Score,576,Real Establishment,Middle 60%
2016,8519234,Tariff Points,Average Total Tariff Score,1394,Real Establishment,Highest 20%
2016,8519234,Tariff Points,Average Total Tariff Score,169,Virtual Comparator,Lowest 20%
2016,8519234,Tariff Points,Average Total Tariff Score,708,Virtual Comparator,Middle 60%
2016,8519234,Tariff Points,Average Total Tariff Score,1655,Virtual Comparator,Highest 20%
2016,8520038,Tariff Points,Average Total Tariff Score,292,Real Establishment,Lowest 20%
2016,8520038,Tariff Points,Average Total Tariff Score,1020,Real Establishment,Middle 60%
2016,8520038,Tariff Points,Average Total Tariff Score,1939,Real Establishment,Highest 20%
2016,8520038,Tariff Points,Average Total Tariff Score,271,Virtual Comparator,Lowest 20%
2016,8520038,Tariff Points,Average Total Tariff Score,1032,Virtual Comparator,Middle 60%
2016,8520038,Tariff Points,Average Total Tariff Score,1898,Virtual Comparator,Highest 20%
2016,8524734,Tariff Points,Average Total Tariff Score,112,Real Establishment,Lowest 20%
2016,8524734,Tariff Points,Average Total Tariff Score,804,Real Establishment,Middle 60%
2016,8524734,Tariff Points,Average Total Tariff Score,1773,Real Establishment,Highest 20%
2016,8524734,Tariff Points,Average Total Tariff Score,143,Virtual Comparator,Lowest 20%
2016,8524734,Tariff Points,Average Total Tariff Score,860,Virtual Comparator,Middle 60%
2016,8524734,Tariff Points,Average Total Tariff Score,1846,Virtual Comparator,Highest 20%
2016,8524831,Tariff Points,Average Total Tariff Score,211,Real Establishment,Lowest 20%
2016,8524831,Tariff Points,Average Total Tariff Score,885,Real Establishment,Middle 60%
2016,8524831,Tariff Points,Average Total Tariff Score,1837,Real Establishment,Highest 20%
2016,8524831,Tariff Points,Average Total Tariff Score,211,Virtual Comparator,Lowest 20%
2016,8524831,Tariff Points,Average Total Tariff Score,883,Virtual Comparator,Middle 60%
2016,8524831,Tariff Points,Average Total Tariff Score,1829,Virtual Comparator,Highest 20%
2016,8524939,Tariff Points,Average Total Tariff Score,209,Real Establishment,Lowest 20%
2016,8524939,Tariff Points,Average Total Tariff Score,858,Real Establishment,Middle 60%
2016,8524939,Tariff Points,Average Total Tariff Score,1600,Real Establishment,Highest 20%
2016,8524939,Tariff Points,Average Total Tariff Score,205,Virtual Comparator,Lowest 20%
2016,8524939,Tariff Points,Average Total Tariff Score,852,Virtual Comparator,Middle 60%
2016,8524939,Tariff Points,Average Total Tariff Score,1776,Virtual Comparator,Highest 20%
2016,8525234,Tariff Points,Average Total Tariff Score,102,Real Establishment,Lowest 20%
2016,8525234,Tariff Points,Average Total Tariff Score,606,Real Establishment,Middle 60%
2016,8525234,Tariff Points,Average Total Tariff Score,1526,Real Establishment,Highest 20%
2016,8525234,Tariff Points,Average Total Tariff Score,143,Virtual Comparator,Lowest 20%
2016,8525234,Tariff Points,Average Total Tariff Score,711,Virtual Comparator,Middle 60%
2016,8525234,Tariff Points,Average Total Tariff Score,1729,Virtual Comparator,Highest 20%
2016,8525331,Tariff Points,Average Total Tariff Score,183,Real Establishment,Lowest 20%
2016,8525331,Tariff Points,Average Total Tariff Score,843,Real Establishment,Middle 60%
2016,8525331,Tariff Points,Average Total Tariff Score,1802,Real Establishment,Highest 20%
2016,8525331,Tariff Points,Average Total Tariff Score,217,Virtual Comparator,Lowest 20%
2016,8525331,Tariff Points,Average Total Tariff Score,1011,Virtual Comparator,Middle 60%
2016,8525331,Tariff Points,Average Total Tariff Score,1926,Virtual Comparator,Highest 20%
2016,8530033,Tariff Points,Average Total Tariff Score,225,Real Establishment,Lowest 20%
2016,8530033,Tariff Points,Average Total Tariff Score,939,Real Establishment,Middle 60%
2016,8530033,Tariff Points,Average Total Tariff Score,1904,Real Establishment,Highest 20%
2016,8530033,Tariff Points,Average Total Tariff Score,237,Virtual Comparator,Lowest 20%
2016,8530033,Tariff Points,Average Total Tariff Score,903,Virtual Comparator,Middle 60%
2016,8530033,Tariff Points,Average Total Tariff Score,1826,Virtual Comparator,Highest 20%
2016,8530130,Tariff Points,Average Total Tariff Score,99,Real Establishment,Lowest 20%
2016,8530130,Tariff Points,Average Total Tariff Score,578,Real Establishment,Middle 60%
2016,8530130,Tariff Points,Average Total Tariff Score,1595,Real Establishment,Highest 20%
2016,8530130,Tariff Points,Average Total Tariff Score,119,Virtual Comparator,Lowest 20%
2016,8530130,Tariff Points,Average Total Tariff Score,664,Virtual Comparator,Middle 60%
2016,8530130,Tariff Points,Average Total Tariff Score,1696,Virtual Comparator,Highest 20%
2016,8533431,Tariff Points,Average Total Tariff Score,185,Real Establishment,Lowest 20%
2016,8533431,Tariff Points,Average Total Tariff Score,768,Real Establishment,Middle 60%
2016,8533431,Tariff Points,Average Total Tariff Score,1694,Real Establishment,Highest 20%
2016,8533431,Tariff Points,Average Total Tariff Score,182,Virtual Comparator,Lowest 20%
2016,8533431,Tariff Points,Average Total Tariff Score,858,Virtual Comparator,Middle 60%
2016,8533431,Tariff Points,Average Total Tariff Score,1850,Virtual Comparator,Highest 20%
2016,8533830,Tariff Points,Average Total Tariff Score,318,Real Establishment,Lowest 20%
2016,8533830,Tariff Points,Average Total Tariff Score,1130,Real Establishment,Middle 60%
2016,8533830,Tariff Points,Average Total Tariff Score,1938,Real Establishment,Highest 20%
2016,8533830,Tariff Points,Average Total Tariff Score,233,Virtual Comparator,Lowest 20%
2016,8533830,Tariff Points,Average Total Tariff Score,1037,Virtual Comparator,Middle 60%
2016,8533830,Tariff Points,Average Total Tariff Score,1945,Virtual Comparator,Highest 20%
2016,8549834,Tariff Points,Average Total Tariff Score,172,Real Establishment,Lowest 20%
2016,8549834,Tariff Points,Average Total Tariff Score,953,Real Establishment,Middle 60%
2016,8549834,Tariff Points,Average Total Tariff Score,1807,Real Establishment,Highest 20%
2016,8549834,Tariff Points,Average Total Tariff Score,208,Virtual Comparator,Lowest 20%
2016,8549834,Tariff Points,Average Total Tariff Score,926,Virtual Comparator,Middle 60%
2016,8549834,Tariff Points,Average Total Tariff Score,1854,Virtual Comparator,Highest 20%
2016,8549931,Tariff Points,Average Total Tariff Score,194,Real Establishment,Lowest 20%
2016,8549931,Tariff Points,Average Total Tariff Score,791,Real Establishment,Middle 60%
2016,8549931,Tariff Points,Average Total Tariff Score,1626,Real Establishment,Highest 20%
2016,8549931,Tariff Points,Average Total Tariff Score,210,Virtual Comparator,Lowest 20%
2016,8549931,Tariff Points,Average Total Tariff Score,895,Virtual Comparator,Middle 60%
2016,8549931,Tariff Points,Average Total Tariff Score,1840,Virtual Comparator,Highest 20%
2016,8550034,Tariff Points,Average Total Tariff Score,120,Real Establishment,Lowest 20%
2016,8550034,Tariff Points,Average Total Tariff Score,801,Real Establishment,Middle 60%
2016,8550034,Tariff Points,Average Total Tariff Score,1611,Real Establishment,Highest 20%
2016,8550034,Tariff Points,Average Total Tariff Score,168,Virtual Comparator,Lowest 20%
2016,8550034,Tariff Points,Average Total Tariff Score,875,Virtual Comparator,Middle 60%
2016,8550034,Tariff Points,Average Total Tariff Score,1831,Virtual Comparator,Highest 20%
2016,8550131,Tariff Points,Average Total Tariff Score,131,Real Establishment,Lowest 20%
2016,8550131,Tariff Points,Average Total Tariff Score,627,Real Establishment,Middle 60%
2016,8550131,Tariff Points,Average Total Tariff Score,1687,Real Establishment,Highest 20%
2016,8550131,Tariff Points,Average Total Tariff Score,118,Virtual Comparator,Lowest 20%
2016,8550131,Tariff Points,Average Total Tariff Score,688,Virtual Comparator,Middle 60%
2016,8550131,Tariff Points,Average Total Tariff Score,1746,Virtual Comparator,Highest 20%
2016,8601739,Tariff Points,Average Total Tariff Score,410,Real Establishment,Lowest 20%
2016,8601739,Tariff Points,Average Total Tariff Score,1249,Real Establishment,Middle 60%
2016,8601739,Tariff Points,Average Total Tariff Score,2128,Real Establishment,Highest 20%
2016,8601739,Tariff Points,Average Total Tariff Score,295,Virtual Comparator,Lowest 20%
2016,8601739,Tariff Points,Average Total Tariff Score,1050,Virtual Comparator,Middle 60%
2016,8601739,Tariff Points,Average Total Tariff Score,1937,Virtual Comparator,Highest 20%
2016,8601836,Tariff Points,Average Total Tariff Score,383,Real Establishment,Lowest 20%
2016,8601836,Tariff Points,Average Total Tariff Score,1256,Real Establishment,Middle 60%
2016,8601836,Tariff Points,Average Total Tariff Score,2059,Real Establishment,Highest 20%
2016,8601836,Tariff Points,Average Total Tariff Score,264,Virtual Comparator,Lowest 20%
2016,8601836,Tariff Points,Average Total Tariff Score,1025,Virtual Comparator,Middle 60%
2016,8601836,Tariff Points,Average Total Tariff Score,1935,Virtual Comparator,Highest 20%
2016,8602034,Tariff Points,Average Total Tariff Score,659,Real Establishment,Lowest 20%
2016,8602034,Tariff Points,Average Total Tariff Score,1478,Real Establishment,Middle 60%
2016,8602034,Tariff Points,Average Total Tariff Score,2062,Real Establishment,Highest 20%
2016,8602034,Tariff Points,Average Total Tariff Score,462,Virtual Comparator,Lowest 20%
2016,8602034,Tariff Points,Average Total Tariff Score,1271,Virtual Comparator,Middle 60%
2016,8602034,Tariff Points,Average Total Tariff Score,2050,Virtual Comparator,Highest 20%
2016,8602239,Tariff Points,Average Total Tariff Score,608,Real Establishment,Lowest 20%
2016,8602239,Tariff Points,Average Total Tariff Score,1419,Real Establishment,Middle 60%
2016,8602239,Tariff Points,Average Total Tariff Score,1950,Real Establishment,Highest 20%
2016,8602239,Tariff Points,Average Total Tariff Score,421,Virtual Comparator,Lowest 20%
2016,8602239,Tariff Points,Average Total Tariff Score,1278,Virtual Comparator,Middle 60%
2016,8602239,Tariff Points,Average Total Tariff Score,2052,Virtual Comparator,Highest 20%
2016,8602433,Tariff Points,Average Total Tariff Score,708,Real Establishment,Lowest 20%
2016,8602433,Tariff Points,Average Total Tariff Score,1600,Real Establishment,Middle 60%
2016,8602433,Tariff Points,Average Total Tariff Score,2202,Real Establishment,Highest 20%
2016,8602433,Tariff Points,Average Total Tariff Score,427,Virtual Comparator,Lowest 20%
2016,8602433,Tariff Points,Average Total Tariff Score,1241,Virtual Comparator,Middle 60%
2016,8602433,Tariff Points,Average Total Tariff Score,2005,Virtual Comparator,Highest 20%
2016,8620032,Tariff Points,Average Total Tariff Score,151,Real Establishment,Lowest 20%
2016,8620032,Tariff Points,Average Total Tariff Score,628,Real Establishment,Middle 60%
2016,8620032,Tariff Points,Average Total Tariff Score,1442,Real Establishment,Highest 20%
2016,8620032,Tariff Points,Average Total Tariff Score,170,Virtual Comparator,Lowest 20%
2016,8620032,Tariff Points,Average Total Tariff Score,714,Virtual Comparator,Middle 60%
2016,8620032,Tariff Points,Average Total Tariff Score,1645,Virtual Comparator,Highest 20%
2016,8626138,Tariff Points,Average Total Tariff Score,382,Real Establishment,Lowest 20%
2016,8626138,Tariff Points,Average Total Tariff Score,1196,Real Establishment,Middle 60%
2016,8626138,Tariff Points,Average Total Tariff Score,1893,Real Establishment,Highest 20%
2016,8626138,Tariff Points,Average Total Tariff Score,275,Virtual Comparator,Lowest 20%
2016,8626138,Tariff Points,Average Total Tariff Score,909,Virtual Comparator,Middle 60%
2016,8626138,Tariff Points,Average Total Tariff Score,1809,Virtual Comparator,Highest 20%
2016,8627630,Tariff Points,Average Total Tariff Score,248,Real Establishment,Lowest 20%
2016,8627630,Tariff Points,Average Total Tariff Score,857,Real Establishment,Middle 60%
2016,8627630,Tariff Points,Average Total Tariff Score,1714,Real Establishment,Highest 20%
2016,8627630,Tariff Points,Average Total Tariff Score,256,Virtual Comparator,Lowest 20%
2016,8627630,Tariff Points,Average Total Tariff Score,917,Virtual Comparator,Middle 60%
2016,8627630,Tariff Points,Average Total Tariff Score,1814,Virtual Comparator,Highest 20%
2016,8627932,Tariff Points,Average Total Tariff Score,214,Real Establishment,Lowest 20%
2016,8627932,Tariff Points,Average Total Tariff Score,807,Real Establishment,Middle 60%
2016,8627932,Tariff Points,Average Total Tariff Score,1718,Real Establishment,Highest 20%
2016,8627932,Tariff Points,Average Total Tariff Score,272,Virtual Comparator,Lowest 20%
2016,8627932,Tariff Points,Average Total Tariff Score,1039,Virtual Comparator,Middle 60%
2016,8627932,Tariff Points,Average Total Tariff Score,1910,Virtual Comparator,Highest 20%
2016,8628130,Tariff Points,Average Total Tariff Score,127,Real Establishment,Lowest 20%
2016,8628130,Tariff Points,Average Total Tariff Score,747,Real Establishment,Middle 60%
2016,8628130,Tariff Points,Average Total Tariff Score,1781,Real Establishment,Highest 20%
2016,8628130,Tariff Points,Average Total Tariff Score,183,Virtual Comparator,Lowest 20%
2016,8628130,Tariff Points,Average Total Tariff Score,844,Virtual Comparator,Middle 60%
2016,8628130,Tariff Points,Average Total Tariff Score,1793,Virtual Comparator,Highest 20%
2016,8628432,Tariff Points,Average Total Tariff Score,128,Real Establishment,Lowest 20%
2016,8628432,Tariff Points,Average Total Tariff Score,517,Real Establishment,Middle 60%
2016,8628432,Tariff Points,Average Total Tariff Score,1436,Real Establishment,Highest 20%
2016,8628432,Tariff Points,Average Total Tariff Score,109,Virtual Comparator,Lowest 20%
2016,8628432,Tariff Points,Average Total Tariff Score,667,Virtual Comparator,Middle 60%
2016,8628432,Tariff Points,Average Total Tariff Score,1681,Virtual Comparator,Highest 20%
2016,8628734,Tariff Points,Average Total Tariff Score,251,Real Establishment,Lowest 20%
2016,8628734,Tariff Points,Average Total Tariff Score,919,Real Establishment,Middle 60%
2016,8628734,Tariff Points,Average Total Tariff Score,1741,Real Establishment,Highest 20%
2016,8628734,Tariff Points,Average Total Tariff Score,249,Virtual Comparator,Lowest 20%
2016,8628734,Tariff Points,Average Total Tariff Score,914,Virtual Comparator,Middle 60%
2016,8628734,Tariff Points,Average Total Tariff Score,1831,Virtual Comparator,Highest 20%
2016,8628831,Tariff Points,Average Total Tariff Score,184,Real Establishment,Lowest 20%
2016,8628831,Tariff Points,Average Total Tariff Score,817,Real Establishment,Middle 60%
2016,8628831,Tariff Points,Average Total Tariff Score,1742,Real Establishment,Highest 20%
2016,8628831,Tariff Points,Average Total Tariff Score,198,Virtual Comparator,Lowest 20%
2016,8628831,Tariff Points,Average Total Tariff Score,921,Virtual Comparator,Middle 60%
2016,8628831,Tariff Points,Average Total Tariff Score,1876,Virtual Comparator,Highest 20%
2016,8628939,Tariff Points,Average Total Tariff Score,278,Real Establishment,Lowest 20%
2016,8628939,Tariff Points,Average Total Tariff Score,899,Real Establishment,Middle 60%
2016,8628939,Tariff Points,Average Total Tariff Score,1770,Real Establishment,Highest 20%
2016,8628939,Tariff Points,Average Total Tariff Score,173,Virtual Comparator,Lowest 20%
2016,8628939,Tariff Points,Average Total Tariff Score,796,Virtual Comparator,Middle 60%
2016,8628939,Tariff Points,Average Total Tariff Score,1805,Virtual Comparator,Highest 20%
2016,8629439,Tariff Points,Average Total Tariff Score,198,Real Establishment,Lowest 20%
2016,8629439,Tariff Points,Average Total Tariff Score,828,Real Establishment,Middle 60%
2016,8629439,Tariff Points,Average Total Tariff Score,1657,Real Establishment,Highest 20%
2016,8629439,Tariff Points,Average Total Tariff Score,207,Virtual Comparator,Lowest 20%
2016,8629439,Tariff Points,Average Total Tariff Score,886,Virtual Comparator,Middle 60%
2016,8629439,Tariff Points,Average Total Tariff Score,1834,Virtual Comparator,Highest 20%
2016,8630534,Tariff Points,Average Total Tariff Score,233,Real Establishment,Lowest 20%
